price_discovery,best_ask_price_difference
0.5060055430467547,1.23383
0.4801349654126279,1.227645
0.4987234581216029,1.253695
0.5059466904661194,1.232365
0.4946963909498461,1.24937
0.5404520771201158,1.24178
0.5224837024039168,1.2517
1.3334035791255112,0.5655
0.5068347663184682,1.237755
0.5198427381257469,1.244135
0.5032532925383102,1.243935
0.521964521471664,1.222565
0.5760650407370869,1.200955
0.4902485923794915,1.232115
0.4934023861168748,1.237695
0.4934520272657299,1.25387
0.5474700410035982,1.24818
0.5204214214386067,1.248935
0.49302148313307104,1.26282
0.5351591288790989,1.236335
0.49548236568289816,1.231655
1.347439811745244,0.540895
0.5154390405516214,1.24943
0.5122785181690248,1.276405
0.9189661200466975,0.94116
0.6176128404846557,1.160325
0.5184904166216895,1.24508
0.510899489327383,1.23609
0.5896714110207499,1.24742
0.5471717874914344,1.25149
0.8188363798484554,1.026905
0.766325747250566,1.10204
0.5342915415096121,1.241565
1.2312733294787686,0.63204
0.515571447176937,1.23393
0.5312930768258786,1.24745
0.5207650573140437,1.24481
0.5166109667650649,1.23754
0.5252218495261265,1.231545
0.5692573345267034,1.19807
0.8503338680799465,1.02514
0.5080649813663163,1.23225
1.41209750672323,0.436535
0.5184986902249724,1.241535
0.9964606374352016,0.84457
0.5418157562773984,1.245275
0.5184660425356993,1.251065
0.5323675513780799,1.2514
0.5035475709630677,1.24367
0.539052828953261,1.223005
0.5365583634806561,1.25381
0.5438175464148878,1.197785
0.5125303458866641,1.24882
0.5065830927388235,1.258765
0.7352373078789596,1.088885
0.5076683718347412,1.231865
0.5284797581205245,1.242845
0.7569155787819027,1.142445
0.4875042914586245,1.25932
0.5348855601480287,1.2355
0.4956392862889134,1.2361
0.4886920437617266,1.234645
0.5093757009120701,1.25383
0.509586251870374,1.23808
0.4717457180500657,1.234405
0.6444433016028852,1.16306
0.5117415923605007,1.232005
0.48685759925835215,1.240825
0.5107992210185024,1.255645
0.5108078276106811,1.24688
1.368118886402566,0.543415
0.5070410726860051,1.23411
0.5109016351645463,1.245535
0.6000956586241593,1.17787
0.5437500977579912,1.24174
0.6027647974821676,1.147675
1.2823568046366116,0.56364
0.5688199006362948,1.2348
0.48251922888232057,1.227845
0.4840948481661409,1.23288
1.061550634715505,0.820055
0.5042666221260301,1.230335
0.5596400254548837,1.205345
0.4969537226124683,1.251495
0.5072021164914682,1.234745
1.0784526724216106,0.924775
0.5919788808294872,1.210195
0.5420608589864837,1.24835
0.5216354372559384,1.258595
0.48549729193726265,1.230205
0.5397262061964416,1.25465
0.5494140861838253,1.264785
0.5718683538415064,1.261055
0.504205195302539,1.25267
1.0195310054376239,0.914985
0.5160077302466288,1.25917
0.4886205433318078,1.23866
0.5922942537018911,1.209955
0.5165328707337227,1.245745
0.5161352908292434,1.2223
