price_discovery,best_ask_price_difference
0.30628247691977895,1.741345
-0.10850050539087541,1.58326
0.46490652333625904,1.531785
0.321066694557232,1.774955
0.3364273414819461,1.742485
-0.19380180279777903,1.74962
0.38356791621320707,1.65698
0.3051291041141071,1.740605
0.42133046121578976,1.633525
0.24202076629092084,1.67237
0.40258290031187816,1.06981
0.24704537355976797,1.276465
0.3235423004899891,1.71621
0.41292679073847793,1.60356
0.3417045194771746,1.720945
-0.4576515524415774,2.096415
0.3045418887002378,1.79568
0.5318620745344722,1.385825
0.09275832265176809,1.676135
0.3499289863090962,1.73898
0.4024268205528083,1.66515
0.3693068442359426,1.745455
0.3618945826980984,1.698925
-0.5443202929642512,2.119105
0.42378710515033724,1.583725
0.3493712389191954,1.74043
-0.4536653817896985,2.00069
-0.5025480648709724,2.100715
0.27857299541856206,1.788455
0.3486400969002228,1.697555
