price_discovery,best_ask_price_difference
-0.2747978185443565,1.5425
-0.9077857797305107,2.434605
0.6064694910813815,0.90917
0.4939379296172234,1.05046
1.0555106305856006,0.845825
0.45551470943023253,1.15464
0.8169870301610995,1.08265
0.2514225942577675,1.32716
0.46090570360825844,1.61515
0.9037861063264517,0.97134
-0.31606915607915953,1.314755
0.43951376083187954,1.27214
0.44407788035308426,0.60656
0.45905209301024263,1.13611
1.3303568825659766,1.94916
0.6113962456147206,1.356965
1.2018969073899648,1.435615
2.543660117689375,1.17351
2.3113395737893914,1.305165
0.1110761094916588,1.436805
0.7560756783512728,1.386155
0.7675217716735057,1.29712
0.5056814119227266,1.106085
0.6732408297773527,0.912185
-0.2651013147193164,1.44318
-0.027419737492918372,1.2406
-0.07090971245045607,1.514685
0.8686484280616368,0.852235
-0.8876673275676699,1.594205
0.7353739111655293,1.38128
