price_discovery,best_ask_price_difference
0.6783104978521012,1.162735
1.3799515633804207,0.590535
0.5559825783583252,1.20952
-0.0676402183442214,1.00271
0.7794865221970507,0.342035
0.8198170676621092,0.43975
0.8403081631994708,0.333525
0.47977491497828706,1.16494
0.7733591491936966,1.2649
0.8507685607070612,0.278455
1.0579082783892488,0.77836
0.5594596150861523,1.117415
1.811951873278576,0.684435
1.5814628005748854,1.113165
0.7371306547235774,0.39267
0.5726378654621342,1.154965
2.2647808318430585,1.12077
0.7300409505854168,0.4279
0.7436430132847507,1.309085
1.0718917332523437,0.99845
0.6403571051848154,1.286335
2.1860220396589285,-0.22534
1.224683702673847,0.58687
0.9299692840361592,0.293585
0.7365572757897453,1.054025
1.241051418184935,0.496835
0.7892669126234307,1.001715
1.378655108910592,0.0811
0.610210336872363,0.938195
0.4755270068788644,1.225795
1.0845165457085542,1.389795
0.5128402237597618,1.3071
1.2239794377198305,-0.500815
0.7620576148178129,1.32834
0.23428007096661851,0.759595
-0.11901841683157732,1.61136
1.069945202443606,0.93589
0.9187887656015574,0.23586
0.7679335147265693,0.351815
0.5673252653058812,1.016985
0.6817581405598075,0.774685
1.657625713494277,0.74872
1.039085803372806,0.157745
0.6751098459395146,1.25014
1.3719336469516943,-0.537065
0.710042864469697,0.41377
0.300916516427145,1.29889
1.451035038716746,0.656
1.438862907550232,0.365645
0.5113538745576218,1.195505
0.9187948876609149,0.74182
1.3654908232835723,0.58597
0.5146125443100645,1.15558
1.3648168263533018,0.608355
1.0093921434088629,0.455815
0.5089464488333547,1.150575
0.4454348373317061,1.213515
1.1282617148060656,0.763485
1.129117183482669,1.399325
0.6547857227902081,1.139955
0.9212757398457339,0.345805
1.0896202438310572,1.336855
0.571035716200931,1.20017
1.354567914910013,1.194
1.5632694982002078,-0.16904
1.0901673140013413,1.20143
1.242999617563902,1.404695
0.5429979282260151,1.19416
0.9880436635092014,0.860105
0.5291421854004066,1.23719
0.43805480548025244,1.21711
0.5373486854156051,1.178095
1.15039320783539,1.214705
0.786127338359379,0.96872
0.5515082492672481,1.20839
0.8359565502237309,1.33735
1.0955653078182592,1.2229
0.30814987660498905,1.317915
1.7878936052260452,-0.265335
1.286118813558889,-0.43123
-0.3476718228344815,1.783035
0.5182142934106079,1.16012
0.8737297683066856,0.322675
1.4541790387987852,0.61384
1.4286088394657042,0.51324
-0.13882741964345302,1.07789
0.48918857452584064,1.20263
1.3722395907663765,0.58217
1.6728642028872303,-0.23501
1.1822792179691581,0.72461
0.6627445429508106,1.08408
0.6993051570705433,1.269285
1.795310575806921,0.740495
0.9002083227832467,1.318415
1.7207166875820996,-0.282185
0.7348142670006693,0.42233
0.16289026819852503,0.802785
1.0492200586313547,0.33636
0.5846948351924,1.278495
1.3009116422334563,0.61839
