price_discovery,best_ask_price_difference
0.9035427378132097,1.75084
1.329798311271087,2.90062
-0.4467484222938407,2.6535
1.1780952374110087,2.223165
-0.09712649057895328,3.626165
-0.22201120835670762,2.552195
3.283715008080666,1.638495
-0.44136350820103676,3.37297
-0.5726148094934809,2.05194
1.266315441686785,2.13374
1.3867970138868155,2.13824
1.3592348603236186,1.61814
1.0553875086547975,2.27581
1.7117140909921016,0.763735
-0.8675307975992643,2.95346
3.3177738162812327,3.22485
0.7428050722214672,2.438865
-0.22014663348926433,3.979165
1.1695568940993897,2.990385
-0.2735689778181739,0.86519
1.2451269037020922,1.47021
1.7932261494959754,2.985915
0.2602249765049103,1.760725
0.31793427489485276,0.068625
1.0134718346820812,2.129655
2.116878811689176,2.66385
1.1179103845511196,1.59322
-1.9622235884835442,2.99557
1.981968592282615,2.4167
1.9720365857587807,2.730675
-0.23355088308324756,1.94334
0.692902617393627,1.58037
1.71973138671101,-3.128815
0.9152053044879109,0.117785
0.872064261470709,2.602265
0.1097242043226827,2.487695
1.5054399350649352,2.028215
2.1349006188559514,2.000815
0.1644105934124287,1.648715
0.962662203941635,1.292745
-0.6015469076537971,1.69999
1.0998570594311268,1.371245
0.35301020550612994,1.318685
-0.3560206233492087,2.33878
1.8397886641203178,1.60898
1.5058009901950302,1.81356
0.8892773846271045,2.25784
0.08990105164761242,1.499845
0.7258439782246815,2.582535
0.88223612344867,-1.96382
-0.7632060905923158,1.10093
3.401760001171911,0.842395
4.527132033297596,3.004005
1.1752853344979632,1.523555
1.025647695969195,1.75931
0.9481061664327417,2.286415
0.9666365304006335,3.156525
2.310343932087391,-1.565545
0.47953854991771333,0.359005
1.9390656876742434,1.909005
-0.16116612570360322,2.240835
0.8718921522278071,3.390195
0.410617253078875,2.29099
1.7556997689272058,2.638905
0.5052753311149798,0.35421
1.4175871404245124,2.307975
-0.24042473740824977,1.59491
1.950156888169658,1.594575
2.072942823126174,3.49667
-0.0007025368728745818,2.117715
1.5859162693350206,0.2017
0.4945169715490705,1.261165
1.9821163041455543,0.93461
0.8260876971797635,2.714145
-2.4351040465210128,4.263235
1.2693481709999834,2.11444
0.06165912913394633,2.65153
-1.2162568438022285,1.445025
-0.7972316287206689,2.70827
0.22083374480119922,2.566545
1.6596171932952357,2.609835
1.8906006212638,1.219405
1.2186116495861046,0.114255
0.5518764570806551,1.515085
1.6801588702349337,2.415525
0.8549081826182605,2.43601
-0.8050153127865332,1.2884
2.4099949093508695,2.186635
0.8923661805021204,3.19101
2.366243275242718,2.86721
-0.08313518412260845,1.370635
1.0993971554627573,1.625455
3.9225977825633906,2.727035
0.7248707284132194,1.53946
-0.4230728157951993,2.55178
1.465627006764859,-0.066665
1.780650280050331,0.637065
1.6379833296773363,2.529565
-0.8398929883586803,2.37149
3.7495901212446476,2.573005
