price_discovery,best_ask_price_difference
0.8324039293333813,0.865965
1.4933299364377153,1.59828
1.708757739649415,0.83611
2.1508475712399555,1.756165
-0.05429933527745079,0.976325
1.8363792273426882,0.869445
-0.011578952217482952,1.974185
2.193191831325643,1.808235
1.7327620929848315,1.54068
-2.2359908387274863,4.02083
0.9492738824638891,-0.250685
1.2538437592140208,0.89181
1.3750342226784456,1.46654
0.42029598450214517,0.426855
0.7578022379838545,1.47624
0.3992681931972024,2.000385
0.43362827009487803,0.6242
0.7921363799764639,0.844305
0.8529946090817739,1.38772
0.7431507619399345,0.965625
-0.3555735375722041,1.174055
1.421117875109463,1.56395
0.41035693967764536,0.378665
1.9782532901655308,0.95301
1.8582539800504472,1.7128
1.4011447754961224,0.030645
0.33140522384460525,1.34673
-0.6123142328528102,1.69759
0.5875832186086698,-0.259225
0.545117353890336,2.16036
1.405358705019373,-0.862725
0.8141214388028528,1.41124
1.1763383289121845,1.254
0.36812066622619666,1.80701
0.685902480041327,1.07708
1.149598178774791,0.42345
0.6663369218933408,0.589245
1.0681784611495033,0.577135
-0.01051932141947809,2.010665
2.2490821365465683,1.81338
2.300294311489959,1.723295
1.5969233073144176,1.62064
1.4618569752732165,1.555295
1.4821317232089306,0.77164
0.6804185762065124,0.52037
0.5665702861928374,1.262865
0.8497081323419673,1.347835
-0.319322286830483,1.909775
1.4049508190560962,-0.039235
-0.566081443630589,2.393935
0.515912218732065,0.43805
0.8259198848513138,0.01528
0.9244061984773893,1.401465
0.8740393147415562,1.38753
2.356790175282489,-0.79043
1.1120237693931534,1.53709
0.706109362692624,0.5424
0.31126948752500794,1.26513
0.07900479803978722,1.992615
-1.1388044785753055,2.310995
-0.3634457176464778,2.316295
1.8171516019771312,0.979025
0.7989949613061398,1.370715
0.5224103908622042,1.334195
0.7204822813474997,-0.51814
1.5448145212837587,1.60998
0.5054360035575245,1.26392
-1.402783769912079,2.68731
0.924058899676373,-0.53665
1.270669668923658,0.038805
0.9218886786620988,0.522295
2.3254302967874465,-0.902135
0.6861583566557525,-0.278185
1.7001712154258017,-0.65529
1.2951070783791734,1.531025
2.47132669761804,0.27088
0.04223311371635696,1.216055
1.0109026560671561,1.43822
0.6813989854730675,1.36634
0.8828237767356677,1.38651
1.4511458239011805,1.634945
1.9549061383900828,1.6776
0.3533326736829221,1.1691
0.7000508776392774,0.47462
1.2370136814242016,-1.154135
0.300716772190724,1.195745
1.0788222251173671,-0.1942
0.11424824769585595,0.95798
0.4103263403263403,1.03795
0.38153412325741043,0.413955
1.6425081264171177,1.5758
0.8550433429422104,0.623935
-0.1588280347516713,1.80852
1.9804784790404963,1.85574
0.8466636367144156,2.11922
1.3398241533549091,1.58206
1.368387828657482,2.3088
0.7663034549427132,1.22161
1.5308141130891653,-1.00734
0.8939901364094682,0.030165
