price_discovery,best_ask_price_difference
0.6845199539415259,1.36923
-0.1810053553161033,1.791815
-0.22543735653192298,1.841205
-0.2666293177098744,1.87701
-0.18274610492105703,1.85319
0.7292527403809823,1.296865
0.6344196791498338,1.51502
0.5712322697165184,1.593555
0.382368689549504,1.50038
-0.09570822320568761,1.700885
0.09558016993246188,1.59599
-0.2562440445760008,1.9354
-0.24924881150769052,1.8369
0.7432208102150171,1.357585
0.47124544387130607,1.54839
-0.1606608591319334,1.83021
0.37522684303639076,1.65699
0.7498942523875518,1.24571
0.3267699610059247,1.59681
0.2941513866251644,1.56274
0.6593174065908969,1.511615
0.6443345704574788,1.465995
0.6463686898548822,1.493655
0.6042301688157974,1.529835
0.5947236245066152,1.437355
0.24038640215025686,1.660715
-0.009817833940766851,1.727295
0.6805043261717023,1.49954
0.36848877172546857,1.491585
0.4192977981873873,1.142815
