price_discovery,best_ask_price_difference
0.8074962710691729,0.97722
2.8432723211875532,2.12316
0.7970166557450291,2.34477
0.6237674309591228,1.369315
1.8048588651048292,2.402515
-1.0939472692360708,2.689515
0.8502598069497385,1.773565
0.6012329014877307,2.888155
-0.30456734912654637,3.22691
0.750766646142259,0.59143
0.2532401088583318,2.0345
2.1261125193087933,2.261225
0.6482333769906663,0.796075
1.867348913458222,0.45401
0.8392219101629406,1.36997
2.0842002954263696,0.3206
1.5431880331892016,1.81884
0.8994466204231342,1.980395
0.42517098029003497,2.888655
2.5361524781645586,2.03451
0.7038634287699528,2.232295
1.0626960730814994,1.634005
1.6674496052332897,0.01513
0.7163205656647129,3.12272
1.6225034353624377,0.609835
0.9372600780851575,0.857225
-0.21108734091954595,3.579275
0.9402086084350469,2.624665
0.45336836900578525,2.301525
1.4841654287970216,1.856495
0.4337957785578832,1.92155
1.4863117226981708,-0.134295
0.9096344801750653,1.95137
1.6071630558602525,2.513995
1.814268531327548,1.81199
1.3512843955952196,1.74577
1.6383174759256003,2.339305
0.5103109026784477,0.92786
0.206857466046794,0.994125
-0.25286607603304434,1.153265
0.9578161936696105,0.935135
1.3636128683273052,2.17456
1.500744034263429,1.259485
-0.09628498309238775,2.38505
1.067423224110546,1.67398
-1.3435697895312644,1.6959
0.9714313531424358,-0.07505
0.9515839824082049,1.8206
1.553105690394234,2.129235
1.8224940428804721,2.56844
-0.09607050914522453,1.97517
1.594341410996856,1.85673
1.1340112348514724,1.65673
0.8425854196032738,1.170175
1.9953775492363273,-0.19046
1.2776631560131237,0.94758
2.3512294216182843,2.24446
0.8020566068175321,1.772155
1.7565848348605329,1.749125
1.7859515866906168,1.75128
-0.010335583487980804,1.67999
-0.09621014596676536,0.980385
0.28469937857999317,1.905275
-0.5794922029153753,2.664175
0.20316086587436355,2.040435
1.5190361763630578,1.82087
0.5125326973626285,0.172685
0.23540587705475735,2.83485
2.0452201235535172,2.760395
1.3561449911080645,0.457165
1.876437209750922,2.12087
0.7522613418334854,1.456865
1.6615785311463003,1.738125
1.0536369764603999,0.768925
-0.5707418308670562,1.40152
0.864586068340955,1.534735
0.7902563295028955,2.17867
0.2645796360975804,0.277405
1.8611807778674052,1.77612
0.690909090732845,1.555315
-0.6256944464989553,3.700295
0.4774930337236991,1.249545
-0.41084016713231275,1.37504
1.3029858358330182,1.8084
1.1214901385006768,1.17571
0.7698810005366024,0.19723
0.7915055786294682,1.526355
1.8296298726095193,1.86538
0.9345811722041022,3.02168
1.9126514080963148,1.29836
3.0659989269281565,-1.24977
1.6414990034860477,1.63422
2.4682711705744347,1.259165
1.031078379000768,-0.23152
0.7367610430450129,1.52616
1.327482086824187,0.601835
1.3726538363929706,-0.653665
1.0960115948415674,2.55482
2.1312141080005853,2.6004
0.25362168064056007,-0.413795
