price_discovery,best_ask_price_difference
0.6104205973968235,2.35334
1.229242644101739,1.00291
2.6287879534961345,1.540775
-0.028421301666178067,2.482505
1.4926127289393154,0.2424
1.7255733126121917,2.513895
-0.12672956277822944,1.857495
1.321842615150718,1.507805
-0.6802143125286446,3.16171
0.2742692277549208,1.864195
1.7959706622928322,0.010545
0.9212056046824022,1.532845
0.13834086192983408,1.60177
0.8008425342472711,1.439575
1.8104244088378239,1.656495
1.098455261417458,1.910745
3.761518069043783,-1.000935
1.323043040363826,1.659225
1.2397467840622856,1.79736
0.8607820254395058,1.48379
3.125353513326323,0.58282
1.8749971344938108,-0.441195
1.361457066209891,1.801415
1.6070149027726894,1.7107
0.8949781015595899,1.805165
0.3481679741847954,1.30167
1.6159531087734718,-0.79677
2.012212779201624,0.779215
1.9315420883069743,0.30288
0.73674680731899,1.980895
0.9829289565957535,1.39564
1.8260409909314108,1.04457
1.0385913671086717,1.10392
1.496435342263813,0.58936
1.26990947564625,0.4914
1.3107080333535173,2.089215
2.572521059977075,-0.861445
1.0797582584520258,1.555555
-0.009513771635113244,1.797825
0.49942741119434153,1.85458
2.250557963857452,-0.711305
0.6860871212785153,1.5997
1.6183312767375369,1.576795
0.6080562689570741,2.00243
0.553351045356684,0.97476
2.6052916814712392,1.774295
1.3511959715315274,1.27523
1.1122294523776604,2.22416
1.2928945130001597,2.490645
1.6714570813271974,0.96795
1.6151752263623402,2.36929
0.8183366948651075,0.80274
1.2473174089018966,0.02479
0.3388730952163064,2.25077
0.19033722960060162,3.28229
1.3354533870207543,0.960815
1.0310713866863925,1.63536
0.5903724992525667,1.65156
0.243887920329259,1.337655
1.5732927648801962,1.665795
0.16216461874233468,2.0168
-0.13146115070510733,3.01924
1.343800245184788,2.01403
1.120140459605677,1.718205
0.12357404424077245,2.642775
1.2831808679077168,1.329095
1.642467343470076,0.66873
2.812357258199027,2.018895
0.9503483106137446,0.75994
1.6178822507988444,1.72575
1.4935692091457435,2.33642
1.5190598040575485,1.142085
2.070167284478778,0.907865
1.951630957593013,2.65721
1.5435980291710305,1.71469
1.3072571129580646,-0.242535
1.8805873167183775,1.24151
-0.5971969321494717,2.73212
1.5508395555362826,1.22086
2.105305111336169,0.756005
1.0416552089684483,2.982275
2.4137607329015625,0.875445
0.5061626263998426,0.95388
0.609369703551482,1.588815
0.410272441933875,1.314105
1.396163789029428,1.67412
2.2138946838143783,0.45803
3.128382302657784,1.18512
1.192440419521732,0.783325
2.5614948900645125,1.339565
0.6909653618666768,1.108965
0.590128999553055,1.386475
0.07486257579361766,2.035495
0.9185585259364308,1.510815
1.3851876311866376,2.05851
0.3176885950686241,1.76013
0.5608371543545692,1.73665
0.24152185060016973,1.183015
0.1585413212404152,2.529545
1.4242671181974327,1.454885
