price_discovery,best_ask_price_difference
1.092498729692807,1.618235
1.5362680532939414,1.2978
2.051540413104127,0.52955
0.9682464620998241,-0.319175
2.2887302759917847,1.192855
1.1670235062231704,1.651455
0.9677191530147735,1.77621
2.2406492157832907,-0.4232
1.4577881463466706,0.51942
2.155630575425092,1.863625
0.6238545367203016,0.95767
1.767790269066239,1.927965
0.6081923732465608,1.961555
1.9032112273948,2.00194
0.8954981060428688,2.296195
1.0992250260002876,2.066385
1.2305982306874972,1.460665
0.6212195360194313,0.535
1.2528305753671574,1.156035
0.9707526733418823,2.28619
1.0081365395776567,1.469285
1.6371938422053858,0.46713
0.9175426763356833,1.608135
1.4910242292598779,0.987025
1.474223840889735,-0.14217
0.4526847067017379,1.21625
1.52787834924533,-0.68898
1.7394471262387297,-0.916305
1.4283473428614923,-0.63887
1.3842186747517675,-0.12738
0.5801663366394584,1.14093
1.692520301384991,1.7418
2.233259320736871,-0.758035
1.2728486583478167,1.96217
1.7214835526532168,-0.10323
0.5080566695809734,1.34254
0.9717922500153708,1.566455
1.8083918208799972,1.80383
1.84349405337283,0.98346
1.4814063029835147,1.12289
0.7255859462293213,2.487375
2.1739259395835426,1.238525
0.7333166762634469,1.05652
2.169321832909009,-0.715785
-0.3933434237777875,2.036975
-0.10416639508671222,1.602465
1.7054729838332474,0.959895
1.739568276945171,1.243035
-0.20136546029109392,1.818925
1.2532098923898665,0.111575
0.9237985510267598,1.278465
1.1698611075903305,0.74295
0.7409337785190999,1.35443
1.2257002281666356,0.32781
1.075068411323808,1.412965
1.2461197108821436,0.13646
2.6377517521680858,1.897215
0.8901936635907137,-0.17006
0.3427358614642284,1.204045
1.7677571601472,-0.647415
0.5675998341036388,1.280625
1.676561277572459,0.93402
1.1296141742668298,0.401235
1.5415371865322598,0.899885
0.38731033597957487,1.276335
1.681466194177446,0.876165
1.1547161466271496,0.905585
1.5426699740520766,0.765925
1.1086020104148038,0.870885
1.4395489339265546,1.735945
-0.03179730874025455,0.323715
1.5230179993253425,1.697485
1.773538878071574,2.039125
-0.01816824670635997,0.86824
1.6042236685228817,1.6392
1.6464424818179162,1.588315
1.7369547907807896,1.29284
2.496670290143256,2.033115
2.4320644083269904,1.991275
1.2457742303644208,1.60077
1.6835179033948837,1.34944
1.2319666966551848,0.23885
2.237340591060984,0.022475
0.6175015198013797,0.98987
1.1200613532360704,1.692035
2.3277473272886167,-0.68323
0.29754470886220385,2.473945
1.0221926463697135,1.43129
1.269178947377425,0.739825
0.9785975179951587,1.44356
0.9279830374622229,0.515535
0.6111427037931385,0.5532
-0.4946327860658253,1.87041
-0.0040865877147084895,2.23615
1.2111061155055336,-0.051025
2.860513182582174,1.18951
-0.206083469062323,1.733455
2.236902050996083,0.42051
-0.21524521625454862,1.575525
1.0535098650609018,0.766755
