price_discovery,best_ask_price_difference
3.3744419116579962,-1.526885
1.673446887503534,-0.08712
1.2490703615398706,0.44968
0.48278329928679287,1.036785
1.1837734812653475,1.571285
1.0691997286294936,1.50319
1.3167938099215384,0.895385
0.6552525389764803,1.96672
1.0199201698900977,1.44831
2.312318602181189,1.83387
1.0335703289062046,1.159025
1.75705513192101,-0.392145
1.912015472112637,0.91655
0.6303159370929862,0.990915
0.135580413352284,2.13086
0.8112699272206616,1.364565
1.869066715790102,1.051105
0.5856838107506477,1.17356
0.6818087529153904,0.39315
-0.45127411852696087,1.82887
0.8544134333876503,1.201125
0.9845523550612634,0.701985
1.4361602965931763,0.71079
0.32481807509701155,1.231175
1.1457122349683633,-0.184535
2.517503910123115,-0.26375
1.23417255166227,-0.40897
2.0936212990173813,0.898145
0.7841110234909987,1.33407
1.0451592597502226,-0.491315
0.3466254862753899,2.0133
0.679033418043036,1.3393
1.0012976796537083,1.78256
1.6102709495035246,0.59719
0.16356734695015684,1.42477
1.8130572864913264,0.08917
0.9213551587927309,0.529845
0.8772294786811373,0.65304
1.3360018124552713,0.633945
1.81015768107535,0.99885
2.125232300126456,1.005905
2.5821863793334274,1.116635
2.207841450751123,1.87314
2.4915520628597068,1.06523
0.29911248923466505,1.20991
0.5147896481533389,1.213925
1.588775545527452,-0.137435
0.5193032679241361,1.212035
1.5787079404510362,0.947785
2.170474180963064,1.344185
1.8591526886293723,0.884245
1.3972516340784362,0.677365
0.8261774530740262,2.254895
0.9808637070718167,1.360885
1.3099580040415506,0.608275
1.4449297860712516,0.849965
1.6857476077157987,0.717315
1.9838892532872578,0.82832
1.201721989673386,1.407595
1.4567422668980903,1.59258
2.409787381087378,1.01901
0.9586996654217373,1.26861
1.0501822757518116,1.234775
1.4602438755672655,1.098475
0.6067489570936486,1.742955
1.388661798767675,-0.50028
1.5137420540923427,0.95798
1.4525507113877132,0.784835
1.5821101877135386,1.100085
1.7819304736637682,1.64786
0.752815390249184,0.815295
0.40239815126602285,1.45185
0.6732457503092828,0.59417
0.6157052091626717,1.20829
-0.036958830282707744,1.500085
0.7531157773843077,1.172815
1.5538520897573456,-0.24946
1.9743813034618323,-1.13534
0.35082706052347346,0.91912
1.0345909898119214,0.57315
1.2365676040506328,0.844695
0.0372049387099147,1.473645
0.48431481757902395,1.236685
1.7105725022005636,0.818125
0.44201412685895924,1.831
2.4501928343566335,-0.449855
2.6158278919283187,1.095275
0.5991862611793852,1.294335
1.5427700211925741,0.31319
1.890878471035819,0.71739
0.4817246911808414,1.14933
0.9871907193704814,1.384595
0.469144136550808,1.255935
0.9337940502859887,1.376845
1.22752720262826,0.679915
0.4553389429972632,1.22514
1.3709273744956727,1.57177
1.5752318544649753,1.49006
0.28622498433553223,1.20425
0.9947163593840993,0.704385
