trading_volume,quoted_spread,realized_spread
0.37515178628491086,1.6939571150097466,1.394548551959114
0.40110362421318246,1.3422161832399755,1.1063947459384722
0.39700857945486295,1.4004403781177632,1.0782176324344999
0.39608552114447415,1.4262862083873757,1.1061718594959318
0.35542466023890223,2.0338949585362642,1.6445699472271087
0.3554037484673323,1.952946070810799,1.4831197634302613
0.34585368309752784,2.112235649546828,1.6848158392779153
0.37444769431825253,1.6615427700158696,1.3822502908426126
0.4000110029157727,1.3489395648227107,1.0874707743088983
0.37276419867455285,1.7598432210938892,1.4285987382909577
0.39485312167580394,1.490364551368602,1.1582219459123406
0.35325855026519537,1.9528730376467003,1.5607041159720425
0.3984459703650163,1.4670431443415406,1.0976190476190477
0.3543822443233756,1.9804738920579201,1.6538382170862567
0.35363272983776156,2.0831709774941216,1.6719224924012157
0.38410988910692284,1.6187933552391385,1.2360698586194607
0.34847542003733667,2.0983768085878753,1.7016369047619047
0.4041938665289062,1.271010919337795,1.0577470516470109
0.3957136252559276,1.3831445460850038,1.112576149545189
0.3208738914125027,2.4761616336419485,1.9801806660374814
0.40000720928555983,1.4070869831657113,1.1029106965846625
0.3912663946053292,1.4738990004801187,1.254726978637961
0.3927119465890866,1.4259604625139872,1.1051381897616108
0.34990387256248284,2.026230258640421,1.6216640502354789
0.40060087296638514,1.3375471216802244,1.0780387717560493
0.2914516885553471,2.867780709469364,2.3363508348420843
0.3892964384811281,1.4635852212254827,1.1466510447178286
0.348458212571863,2.0098355982134373,1.591764385055904
0.40609702797202796,1.296247732686466,1.0866383253511274
0.3614299073365638,1.9217853347502656,1.557803128307656
0.4094219010561423,1.2854164929542233,1.0614350689023149
0.3812785388127854,1.680097758626234,1.3911613392932445
0.36537529199171404,1.8887958392101551,1.5399276236429433
0.39341965773133425,1.430994661315361,1.1027812530074104
0.39800673980067397,1.3977341985444376,1.1053864168618266
0.32116035929907233,2.5185057922638916,2.0317896989148707
0.3413485131023653,2.1386857731756392,1.6935020126509488
0.35867019847211024,1.9503224815724816,1.5695172856684148
0.3976988320355951,1.4331351896270033,1.138449436238091
0.34836165343979747,2.047083455058915,1.6232005590496157
0.3898833008015283,1.4773652296702384,1.1286749041329356
0.33497086162885903,2.279212021963202,1.873040977713875
0.3828946509045784,1.613337252212534,1.3130063965884862
0.28189811114383073,3.1371897349600335,2.0889419489628414
0.39926023402212185,1.3976739223218095,1.0942455015143417
0.3243976925687139,2.3761240625742306,2.029707112970711
0.31957427117075426,2.467536674533759,1.970750072400811
0.37968508077473634,1.5527315220566755,1.2917596368392705
0.313722112154363,2.5042856527544473,2.0768808347062055
0.392926569260676,1.4603831561784717,1.167251835301628
0.3567480311108937,2.0418256530672148,1.6131907308377897
0.3731412733415606,1.6703892530549487,1.3847863803947082
0.35419010123734535,2.005437075228498,1.5990472409686383
0.4014833270562332,1.3520106617221,1.090777890027421
0.39742069374444117,1.4654412037208613,1.1341850055949272
0.3971737613398465,1.417914093304023,1.104190459457085
0.38020411973364865,1.6296169524224413,1.3661510761928144
0.32396337551758325,2.5067798092905256,1.706120612061206
0.4050903999011573,1.4587726523887974,1.1037006913379424
0.35510818438381936,1.9654549559720027,1.5723217124086044
0.35572966821325397,1.9950973954913547,1.6195398055863173
0.3490513814100951,2.1205837946653245,1.6732987312572087
0.35871053702949773,1.8444740543341476,1.4773008666941807
0.2839333798743393,3.038298508951279,2.279241306638567
0.3951711812734345,1.4782029716848892,1.1221069433359936
0.321241003695779,2.507416233039926,2.015743263699667
0.330579058699101,2.34407535944472,1.745650869826035
0.3832599118942731,1.5164976366389793,1.106441570881226
0.3813265654741569,1.554763764154627,1.1465506207602714
0.3931531708274069,1.504218167549539,1.0895708582834331
0.40287415025888484,1.3685100387460374,1.0750131141808008
0.39532037789417007,1.5246720187977285,1.1270430906389302
0.4025638819581864,1.3305896524033498,1.0794329272636602
0.3661577287066246,1.8090046436503129,1.4753601213040182
0.374956133354602,1.6903713629402757,1.3907938398706714
0.39715185613912296,1.4106498680880848,1.125466006913848
0.3368298834928134,2.246036194746957,1.7891358611672412
0.2900086713556219,2.909042732572144,2.3911960132890364
0.40204873911199557,1.3721779981730393,1.0912852969814995
0.3861881297345003,1.5151693450520354,1.190439916206437
0.29572006610816665,2.841787301949162,2.295818076700713
0.30408595148950024,2.692316040807467,2.194682369735903
0.37707933134425964,1.6340097684589132,1.3541621504443964
0.3420219825092728,2.1063091267950727,1.683514078201174
0.3696507055285681,1.7346331791143423,1.4165027713212945
0.33272530353987345,2.226222032207496,1.6690937125235565
0.303116612806047,2.70875328659071,2.158113480303578
0.39658343209775637,1.4720859898643126,1.1270610057708161
0.37088132869006163,1.737199879449486,1.431834597327555
0.3957625693627039,1.42234479047555,1.1340074779061862
0.37753496243950235,1.6465645228338974,1.3624066063704285
0.3528609528427688,1.981027428398242,1.5848149102465001
0.38847824078351656,1.5373527373527374,1.1256986562016886
0.343965747926144,2.103618068935988,1.6660961568383383
0.35310141841750947,1.9684055611222444,1.589163784694511
0.39584905660377356,1.28584366902312,1.0581506196377501
0.29212099894477667,2.793574485548455,2.291591410796709
0.34543670264965654,2.153951186209251,1.7119565217391304
0.39965929711513537,1.415895118880083,1.1153632320237212
0.31850681414181314,2.512404203207711,2.130720575468188
