trading_volume,quoted_spread,realized_spread
0.25878562329844895,3.017652233113806,1.6442428337033106
0.25736760469754044,3.1919287742331757,1.5142057684029273
0.30460624071322434,2.4195732727979378,1.0137266023823028
0.25281307916335716,3.108395514720382,1.5580573373478204
0.26089309292408924,2.944274111598915,1.5983572554550733
0.30351980955619795,2.494836328775046,0.9831932773109243
0.25933561666611243,3.0410451402571885,1.5278881907936914
0.2589423411770559,3.0959669565226697,1.4887608069164264
0.2179558938766372,3.6671919296607065,1.7873651771956858
0.26046937237592854,3.1116880072600868,1.4401735895846248
0.2618231935420358,3.0592883994455335,1.5396300195518122
0.2670237563854585,3.0111811694861768,1.3982169390787518
0.2514300572022881,3.112964803414876,1.6537745604963805
0.2591798328154405,3.0362011558890574,1.4812563323201622
0.2606324544883867,3.1787420379751636,1.5085051934367002
0.2500858074480865,3.1978225728685064,1.638188368502316
0.2733884036204103,2.8068485233631595,1.334393523203701
0.22955380577427822,3.597594320247875,1.7356505831237137
0.2550472924387411,3.193806949023426,1.5103014530470613
0.22318616345250594,3.6599077570099774,1.7850953206239168
0.26334700882203094,3.0190764138241972,1.618776092047653
0.22285796434732605,3.6456202904924657,1.793446006966843
0.2846152155276636,2.6314629331041197,1.264751312944084
0.25681211890243905,3.058486819142536,1.483027267668336
0.25754400670578376,3.077372474171248,1.537971250339029
0.25317848015269645,3.0971387526919063,1.6086123179146434
0.2669443243880398,2.9478866059030033,1.4308213129231675
0.267696222214369,2.9783176573618424,1.486996699669967
0.2559484420404523,3.1437314614140317,1.6402877697841727
0.2573382817532129,3.0623499906405662,1.6064362336114422
0.2354686298208988,3.5734825406653736,1.741250583294447
0.2699618553066,2.9480667958180105,1.5100926145808597
0.27256171590449213,2.9379629207235767,1.3505939123979214
0.2372020585048754,3.359357058394139,1.7161004852983157
0.2366044551475015,3.391290213798734,1.7789253105822482
0.26246124493202955,3.0235885527417725,1.526578827805543
0.2762543869798295,2.837703620226407,1.3392433337986878
0.27634030221486233,2.908418232551513,1.3502621722846442
0.27893004545217076,2.955930408199399,1.380595617156771
0.2132178743566702,3.8271035213792417,1.8375478927203066
0.30262248123271435,2.450787668461889,1.0932680538555692
0.26253555691895814,3.078664871183207,1.431485022307202
0.23405725567620927,3.482183125564226,1.7237452551665964
0.2466781708369284,3.2205605944095432,1.547394193774047
0.25429094326556856,3.2034223878178003,1.5207158140439603
0.3129186602870813,2.3140241964998323,0.9931192660550459
0.25639960733972667,3.096689488942828,1.5803269032543072
0.2563239824874331,3.0252855995022365,1.4580104380831884
0.3100236074778281,2.346719384161757,1.0100843795019552
0.26118193000111817,3.000113900304953,1.5924221342181313
0.24525417703519375,3.3136471224315,1.6531381359617336
0.26675029196764566,2.9827013548220185,1.4674882438787094
0.2987019597862051,2.501073942554639,1.1674619404680755
0.26103823184115155,3.0560683365081998,1.441533046538913
0.2596428571428571,3.066437455673926,1.4905433287482805
0.26513358133243153,3.066730247282804,1.499088921282799
0.2578656303714222,3.105986360264163,1.5802057672801044
0.25611135704097193,3.112054763977907,1.466871519108892
0.27034628683490736,2.9382153085082168,1.4171041328624607
0.27576505560421477,2.7628317486060756,1.3251203079884504
0.2569669303041563,3.1787239086852535,1.465399710803553
0.2902636387366223,2.6277461260719917,1.2240332733812949
0.238833158016266,3.262557960452037,1.79299602535181
0.3145496535796767,2.3897067781813734,0.9736906510034263
0.2591273660571062,3.060961604648757,1.6060418472205027
0.2647784771072442,2.9808566984905087,1.4853181076672104
0.2567861534096283,3.0880882956114792,1.5099447513812154
0.30976055194805197,2.328406295411051,0.9645157768315318
0.25905721528736003,3.036179041185351,1.5782237086584914
0.2663436505640729,2.9763807555192967,1.4837089329351072
0.2853143063583815,2.864082074683375,1.320829376384932
0.2648007102471847,3.0817408553005974,1.5071466384330334
0.2835038492706645,2.7250480308457825,1.2811969629298794
0.21901899166552807,3.764031889512468,1.8577666874610106
0.2880325273459988,2.676613761094321,1.215365396627108
0.2985951088976436,2.569369259421856,1.0755538959422455
0.26326619016677494,3.0770871015213257,1.4734677087618264
0.23371743486973948,3.414158007289763,1.7726228755167661
0.23325782401196418,3.361539207423375,1.8877993588534792
0.25718349928876244,3.1372284443651903,1.551438053097345
0.24840817001571158,3.2047635214233883,1.640479360852197
0.26193470771586375,3.1129849990252656,1.459498956158664
0.22483593677789074,3.646248499162674,1.914491264131552
0.25597251301873625,3.0999741424781053,1.4494546979865772
0.22563775000998043,3.536587477428319,1.8706652512384996
0.2673143773954898,2.9320072609987564,1.3177725908636213
0.2793602103418054,2.780521655223491,1.276470588235294
0.3188545612837949,2.2137812121449856,0.9524020367500553
0.2593647071958913,3.144726471033312,1.480628497632372
0.26043643263757116,3.075292036982266,1.4610200364298724
0.2587185725871857,3.095434228936075,1.5052553936935276
0.27846639122128924,2.804030196086105,1.2608487555839183
0.26506024096385544,3.058111381378875,1.323813354786806
0.2552000489416371,3.1131444906630383,1.65575931918974
0.2624931356397584,3.0115504553954615,1.3809274755927476
0.22758426966292133,3.613887069245704,1.7477166131819304
0.257834946735623,3.0266597038877348,1.4671695525458597
0.28897056225041523,2.6952964597524756,1.2351718234071176
0.3133094695737065,2.3061017367485186,0.9649979227253843
0.26386209727067517,3.084542082667817,1.3851298802302068
